,iid,title,year,Animation,Comedy,Children's,Fantasy,Adventure,Romance,Drama,Action,Crime,Thriller,Horror,Sci-Fi,Documentary,War,Musical,Mystery,Film-Noir,Western,node_id,Director,Actor
1198,963,"Big Blue, The (Le Grand Bleu)",1988,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,7003,,
1199,964,Ran,1985,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,7004,Akira Kurosawa,"Tatsuya Nakadai, Akira Terao, Jinpachi Nezu, Daisuke Ryû"
1200,965,"Killer, The (Die xue shuang xiong)",1989,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,7005,,
1201,966,Psycho,1960,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,7006,Alfred Hitchcock,"Anthony Perkins, Vera Miles, John Gavin, Janet Leigh"
1202,967,"Blues Brothers, The",1980,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,7007,,
1203,968,"Godfather: Part II, The",1974,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,7008,,
1204,969,Full Metal Jacket,1987,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,7009,Stanley Kubrick,"Matthew Modine, Adam Baldwin, Vincent D'Onofrio, R. Lee Ermey"
1205,970,"Grand Day Out, A",1992,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7010,,
1206,971,Henry V,1989,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,7011,Kenneth Branagh,"Derek Jacobi, Kenneth Branagh, Simon Shepherd, James Larkin"
1207,972,Amadeus,1984,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7012,Milos Forman,"F. Murray Abraham, Tom Hulce, Elizabeth Berridge, Roy Dotrice"
1208,973,"Quiet Man, The",1952,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7013,,
1209,974,Once Upon a Time in America,1984,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,7014,Sergio Leone,"Robert De Niro, James Woods, Elizabeth McGovern, Treat Williams"
1210,975,Raging Bull,1980,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7015,Martin Scorsese,"Robert De Niro, Cathy Moriarty, Joe Pesci, Frank Vincent"
1211,976,Annie Hall,1977,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7016,Woody Allen,"Woody Allen, Diane Keaton, Tony Roberts, Carol Kane"
1212,977,"Right Stuff, The",1983,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7017,,
1213,978,Stalker,1979,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,7018,Andrei Tarkovsky,"Alisa Freyndlikh, Aleksandr Kaydanovskiy, Anatoliy Solonitsyn, Nikolay Grinko"
1214,979,"Boat, The (Das Boot)",1981,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,7019,,
1215,980,"Sting, The",1973,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7020,,
1216,981,Harold and Maude,1971,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7021,Hal Ashby,"Ruth Gordon, Bud Cort, Vivian Pickles, Cyril Cusack"
1217,982,Trust,1990,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7022,Hal Hartley,"Adrienne Shelly, Martin Donovan, Rebecca Nelson, John MacKay"
1218,983,"Seventh Seal, The (Sjunde inseglet, Det)",1957,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7023,,
1219,984,Local Hero,1983,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7024,Bill Forsyth,"Burt Lancaster, Peter Riegert, Fulton Mackay, Denis Lawson"
1220,985,"Terminator, The",1984,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,7025,,
1221,986,Braindead,1992,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7026,,
1222,987,Glory,1989,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,7027,Edward Zwick,"Matthew Broderick, Denzel Washington, Cary Elwes, Morgan Freeman"
1223,988,Rosencrantz and Guildenstern Are Dead,1990,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7028,,
1224,989,Manhattan,1979,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,7029,Woody Allen,"Woody Allen, Diane Keaton, Michael Murphy, Mariel Hemingway"
1225,990,Miller's Crossing,1990,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7030,"Joel Coen, Ethan Coen","Gabriel Byrne, Marcia Gay Harden, John Turturro, Jon Polito"
1226,991,Dead Poets Society,1989,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7031,Peter Weir,"Robin Williams, Robert Sean Leonard, Ethan Hawke, Josh Charles"
1227,992,"Graduate, The",1967,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,7032,,
1228,993,Touch of Evil,1958,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,7033,Orson Welles,"Charlton Heston, Janet Leigh, Orson Welles, Joseph Calleia"
1229,994,Nikita (La Femme Nikita),1990,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7034,,
1230,995,"Bridge on the River Kwai, The",1957,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,7035,,
1231,996,8 1/2,1963,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7036,,
1232,997,Chinatown,1974,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,7037,Roman Polanski,"Jack Nicholson, Faye Dunaway, John Huston, Perry Lopez"
1233,998,"Day the Earth Stood Still, The",1951,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,7038,,
1234,999,"Treasure of the Sierra Madre, The",1948,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7039,,
1235,1000,Bad Taste,1987,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7040,Peter Jackson,"Terry Potter, Pete O'Herne, Craig Smith, Mike Minett"
1236,1001,Duck Soup,1933,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7041,Leo McCarey,"The Marx Brothers, Groucho Marx, Harpo Marx, Chico Marx"
1237,1002,Better Off Dead...,1985,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7042,Savage Steve Holland,"John Cusack, David Ogden Stiers, Kim Darby, Demian Slade"
1238,1003,"Shining, The",1980,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7043,,
1239,1004,Stand by Me,1986,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,7044,Rob Reiner,"Wil Wheaton, River Phoenix, Corey Feldman, Jerry O'Connell"
1240,1005,M,1931,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,7045,Fritz Lang,"Peter Lorre, Ellen Widmann, Inge Landgut, Otto Wernicke"
1241,1006,Evil Dead II (Dead By Dawn),1987,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,7046,,
1242,1007,"Great Escape, The",1963,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,7047,,
1243,1008,"Deer Hunter, The",1978,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,7048,,
1244,1009,Diva,1981,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,7049,Jean-Jacques Beineix,"Wilhelmenia Fernandez, Frédéric Andréi, Richard Bohringer, Thuy An Luu"
1245,1010,Groundhog Day,1993,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7050,Harold Ramis,"Bill Murray, Andie MacDowell, Chris Elliott, Stephen Tobolowsky"
1246,1011,Unforgiven,1992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7051,Clint Eastwood,"Clint Eastwood, Gene Hackman, Morgan Freeman, Richard Harris"
1247,1012,"Manchurian Candidate, The",1962,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,7052,,
1248,1013,Pump Up the Volume,1990,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7053,Allan Moyle,"Anthony Lucero, Andy Romano, Keith Stuart Thayer, Cheryl Pollak"
1249,1014,Arsenic and Old Lace,1944,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,7054,Frank Capra,"Cary Grant, Priscilla Lane, Raymond Massey, Jack Carson"
1250,1015,Back to the Future,1985,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7055,Robert Zemeckis,"Michael J. Fox, Christopher Lloyd, Lea Thompson, Crispin Glover"
1251,1016,Fried Green Tomatoes,1991,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7056,Jon Avnet,"Kathy Bates, Mary Stuart Masterson, Mary-Louise Parker, Jessica Tandy"
1252,1017,Patton,1970,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,7057,Franklin J. Schaffner,"George C. Scott, Karl Malden, Stephen Young, Michael Strong"
1253,1018,Down by Law,1986,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7058,Jim Jarmusch,"Tom Waits, John Lurie, Roberto Benigni, Nicoletta Braschi"
1254,1019,Akira,1988,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,7059,Katsuhiro Ôtomo,"Mitsuo Iwata, Nozomu Sasaki, Mami Koyama, Tesshô Genda"
1255,1020,Highlander,1986,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,7060,Russell Mulcahy,"Christopher Lambert, Roxanne Hart, Clancy Brown, Sean Connery"
1256,1021,Cool Hand Luke,1967,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7061,Stuart Rosenberg,"Paul Newman, George Kennedy, J.D. Cannon, Lou Antonio"
1257,1022,Cyrano de Bergerac,1990,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,7062,Jean-Paul Rappeneau,"Gérard Depardieu, Anne Brochet, Vincent Perez, Jacques Weber"
1258,1023,Young Frankenstein,1974,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7063,Mel Brooks,"Gene Wilder, Peter Boyle, Marty Feldman, Madeline Kahn"
1259,1024,Night on Earth,1991,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7064,Jim Jarmusch,"Gena Rowlands, Winona Ryder, Lisanne Falk, Alan Randolph Scott"
1260,1025,Raise the Red Lantern,1991,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7065,Yimou Zhang,"Li Gong, Saifei He, Jingwu Ma, Cuifen Cao"
1261,1026,"Great Dictator, The",1940,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7066,,
1262,1027,Fantasia,1940,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7067,"James Algar, Samuel Armstrong, Ford Beebe Jr., Norman Ferguson, David Hand, Jim Handley, T. Hee, Wilfred Jackson, Hamilton Luske, Bill Roberts, Paul Satterfield, Ben Sharpsteen","Leopold Stokowski, Deems Taylor"
1263,1028,High Noon,1952,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7068,Fred Zinnemann,"Gary Cooper, Thomas Mitchell, Lloyd Bridges, Katy Jurado"
1264,1029,"Big Sleep, The",1946,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,7069,,
1265,1030,Heathers,1989,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7070,,
1266,1031,Somewhere in Time,1980,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,7071,Jeannot Szwarc,"Christopher Reeve, Jane Seymour, Christopher Plummer, Teresa Wright"
1267,1032,Ben-Hur,1959,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,7072,William Wyler,"Charlton Heston, Jack Hawkins, Haya Harareet, Stephen Boyd"
1268,1033,This Is Spinal Tap,1984,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,7073,Rob Reiner,"Rob Reiner, Kimberly Stringer, Chazz Dominguez, Shari Hall"
1269,1034,Koyaanisqatsi,1983,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,7074,,
